                  Time                  QLh                   IPL                   IBS                   Iohm                  Vexp                  L                     V                     ICD 
      0.18480000501882      0.15000000000000      0.17000000000000      0.00688000698574      0.08113716676858      1.05143008530990      0.63797440867603      0.26045706576923      0.08033200361889
      0.18490000502474      0.15000000000000      0.17000000000000      0.00689374166541      0.08079793135161      1.05313008541051      0.63811503716464      0.25560750051169      0.08066264998683
      0.18500000503066      0.15000000000000      0.17000000000000      0.00690877670422      0.08024445031559      1.05483008551113      0.63824905163149      0.24684340906735      0.08120751795139
      0.18510000503658      0.15000000000000      0.17000000000000      0.00692332047038      0.08032888606426      1.03222872589585      0.63839718076643      0.24491061902783      0.08111478806210
      0.18520000504250      0.15000000000000      0.17000000000000      0.00693750916980      0.07972996212495      1.00692872439849      0.63856958581238      0.24146193829923      0.08170545203234
      0.18530000504841      0.15000000000000      0.17000000000000      0.00695183174685      0.07966158610321      0.98162872290113      0.63847912571598      0.23157167052466      0.08176530966397
      0.18540000505433      0.15000000000000      0.17000000000000      0.00696421309840      0.07957009358736      0.95632872140377      0.63847928369190      0.23253642734347      0.08184904404579
      0.18550000506025      0.15000000000000      0.17000000000000      0.00697777722962      0.07973579352685      0.93102871990641      0.63848864813375      0.23808980289297      0.08167586123794
      0.18560000506617      0.15000000000000      0.17000000000000      0.00699200667441      0.07998761323066      0.90572871840905      0.63844959009965      0.23398539296895      0.08141612599623
      0.18570000507209      0.15000000000000      0.17000000000000      0.00700495962519      0.07934179010270      0.88042871691169      0.63852833659034      0.23560327633312      0.08205429769616
      0.18580000507801      0.15000000000000      0.17000000000000      0.00701864832081      0.07896483236896      0.85512871541433      0.63869479087068      0.23236409026022      0.08242353651311
      0.18590000508392      0.15000000000000      0.17000000000000      0.00703223748133      0.07877187354495      0.82982871391697      0.63871611090675      0.22675377120247      0.08260881387649
      0.18600000508984      0.15000000000000      0.17000000000000      0.00704461068381      0.07890460121367      0.80452871241961      0.63896495989508      0.22953780767704      0.08246888997450
      0.18610000509576      0.15000000000000      0.17000000000000      0.00705659913365      0.07902049490053      0.78561907267924      0.63910898802881      0.22701154078471      0.08234417277387
      0.18620000510168      0.15000000000000      0.17000000000000      0.00706879363861      0.07881315032328      0.76741907160209      0.63931038362057      0.22399050972046      0.08254353461648
      0.18630000510760      0.15000000000000      0.17000000000000      0.00708076171577      0.07846236902223      0.74921907052494      0.63949659790414      0.22468531757496      0.08288651171113
      0.18640000511352      0.15000000000000      0.17000000000000      0.00709276355337      0.07863348917322      0.73101906944779      0.63971414913187      0.22548992001019      0.08270768545346
      0.18650000511943      0.15000000000000      0.17000000000000      0.00710413092747      0.07825963092137      0.71281906837063      0.63984167177935      0.22611016127548      0.08307399213835
      0.18660000512535      0.15000000000000      0.17000000000000      0.00711523171049      0.07816160447978      0.69461906729348      0.63997812420135      0.22766969839322      0.08316434029658
      0.18670000513127      0.15000000000000      0.17000000000000      0.00712686975021      0.07817887705811      0.67641906621633      0.64020166736204      0.23022436065931      0.08313949881087
      0.18680000513719      0.15000000000000      0.17000000000000      0.00713928544428      0.07796498154903      0.65821906513918      0.64036857437254      0.23094377120696      0.08334588386570
      0.18690000514311      0.15000000000000      0.17000000000000      0.00715143454727      0.07801474648486      0.64001906406202      0.64043648949833      0.22560162850106      0.08328849628846
      0.18700000514903      0.15000000000000      0.17000000000000      0.00716310052667      0.07772356379906      0.62181906298487      0.64047082224294      0.22721914426266      0.08357200006311
      0.18710000515495      0.15000000000000      0.17000000000000      0.00717503076885      0.07815753045050      0.65609206689563      0.64033433199348      0.22810641345711      0.08313045894836
      0.18720000516086      0.15000000000000      0.17000000000000      0.00718683761079      0.07808050920257      0.69619206926892      0.64013816594496      0.22934234966985      0.08319984744432
      0.18730000516678      0.15000000000000      0.17000000000000      0.00719897740055      0.07772909923228      0.73629207164221      0.63987428045897      0.22480463938202      0.08354339452203
      0.18740000517270      0.15000000000000      0.17000000000000      0.00721140415408      0.07765445105127      0.77639207401549      0.63943616210468      0.22280927703743      0.08361012831774
      0.18750000517862      0.15000000000000      0.17000000000000      0.00722316384781      0.07830033544413      0.81649207638878      0.63903216484624      0.22467932140454      0.08295661275225
      0.18760000518454      0.15000000000000      0.17000000000000      0.00723259407096      0.07842187336212      0.85659207876207      0.63867414384829      0.23842773287217      0.08282809010149
      0.18770000519046      0.15000000000000      0.17000000000000      0.00724193989299      0.07797192044958      0.89669208113536      0.63834396689902      0.25097084191499      0.08327115481540
      0.18780000519637      0.15000000000000      0.17000000000000      0.00725390214939      0.07763157993451      0.93679208350864      0.63818000844163      0.24434502722861      0.08360159594584
      0.18790000520229      0.15000000000000      0.17000000000000      0.00726394762751      0.07776277213670      0.97689208588193      0.63800237458219      0.23950114663412      0.08346283929236
      0.18800000520821      0.15000000000000      0.17000000000000      0.00727363396436      0.07751906040988      1.01699208825522      0.63792944143553      0.24639952035222      0.08369929089285
      0.18810000521413      0.15000000000000      0.17000000000000      0.00728267477825      0.07735241157262      1.00371899900082      0.63797001080893      0.24956209267903      0.08385885620680
      0.18820000522005      0.15000000000000      0.17000000000000      0.00729098450392      0.07738629752664      0.98451899786448      0.63814741475073      0.25427324904894      0.08381769414920
      0.18830000522597      0.15000000000000      0.17000000000000      0.00730013765860      0.07716847503258      0.96531899672814      0.63836402247260      0.25138349511918      0.08402766100916
      0.18840000523188      0.15000000000000      0.17000000000000      0.00731056148652      0.07619236809297      0.94611899559181      0.63853251464324      0.24190142079677      0.08499533647642
      0.18850000523780      0.15000000000000      0.17000000000000      0.00732071290258      0.07660123230091      0.92691899445547      0.63864427014418      0.23619435071849      0.08457851904777
      0.18860000524372      0.15000000000000      0.17000000000000      0.00732984626666      0.07678433947204      0.90771899331913      0.63860892775293      0.24137658000588      0.08438759410863
      0.18870000524964      0.15000000000000      0.17000000000000      0.00733862514608      0.07745793572297      0.88851899218280      0.63867485732949      0.25131590232242      0.08370649001581
      0.18880000525556      0.15000000000000      0.17000000000000      0.00734769797418      0.07743972578821      0.86931899104646      0.63855318728855      0.25542713455851      0.08371664643090
